Match Number,Match Date,Venue,City,Toss Winner,Toss Decision,Innings,Batting Team,Bowling Team,Batter,Bowler,Over,Ball,Score
15th Match,03 April 2025,Eden Gardens,Kolkata,SRH,field,2,SRH,KKR,Kamindu Mendis,Varun,9,2,1
15th Match,03 April 2025,Eden Gardens,Kolkata,SRH,field,2,SRH,KKR,Klaasen,Varun,9,3,4
15th Match,03 April 2025,Eden Gardens,Kolkata,SRH,field,2,SRH,KKR,Klaasen,Varun,9,4,1
15th Match,03 April 2025,Eden Gardens,Kolkata,SRH,field,2,SRH,KKR,Kamindu Mendis,Varun,9,5,•
15th Match,03 April 2025,Eden Gardens,Kolkata,SRH,field,2,SRH,KKR,Kamindu Mendis,Varun,9,6,•
15th Match,03 April 2025,Eden Gardens,Kolkata,SRH,field,2,SRH,KKR,Klaasen,Narine,10,1,1
15th Match,03 April 2025,Eden Gardens,Kolkata,SRH,field,2,SRH,KKR,Kamindu Mendis,Narine,10,2,2
15th Match,03 April 2025,Eden Gardens,Kolkata,SRH,field,2,SRH,KKR,Kamindu Mendis,Narine,10,3,W
15th Match,03 April 2025,Eden Gardens,Kolkata,SRH,field,2,SRH,KKR,Verma,Narine,10,4,•
15th Match,03 April 2025,Eden Gardens,Kolkata,SRH,field,2,SRH,KKR,Verma,Narine,10,5,4
15th Match,03 April 2025,Eden Gardens,Kolkata,SRH,field,2,SRH,KKR,Verma,Narine,10,6,1w
15th Match,03 April 2025,Eden Gardens,Kolkata,SRH,field,2,SRH,KKR,Verma,Narine,10,6,1
15th Match,03 April 2025,Eden Gardens,Kolkata,SRH,field,2,SRH,KKR,Verma,Varun,11,1,•
15th Match,03 April 2025,Eden Gardens,Kolkata,SRH,field,2,SRH,KKR,Verma,Varun,11,2,1
15th Match,03 April 2025,Eden Gardens,Kolkata,SRH,field,2,SRH,KKR,Klaasen,Varun,11,3,1
15th Match,03 April 2025,Eden Gardens,Kolkata,SRH,field,2,SRH,KKR,Verma,Varun,11,4,1w
15th Match,03 April 2025,Eden Gardens,Kolkata,SRH,field,2,SRH,KKR,Verma,Varun,11,4,W
15th Match,03 April 2025,Eden Gardens,Kolkata,SRH,field,2,SRH,KKR,Cummins,Varun,11,5,4
15th Match,03 April 2025,Eden Gardens,Kolkata,SRH,field,2,SRH,KKR,Cummins,Varun,11,6,1
15th Match,03 April 2025,Eden Gardens,Kolkata,SRH,field,2,SRH,KKR,Cummins,Narine,12,1,•
15th Match,03 April 2025,Eden Gardens,Kolkata,SRH,field,2,SRH,KKR,Cummins,Narine,12,2,2lb
15th Match,03 April 2025,Eden Gardens,Kolkata,SRH,field,2,SRH,KKR,Cummins,Narine,12,3,•
15th Match,03 April 2025,Eden Gardens,Kolkata,SRH,field,2,SRH,KKR,Cummins,Narine,12,4,•
15th Match,03 April 2025,Eden Gardens,Kolkata,SRH,field,2,SRH,KKR,Cummins,Narine,12,5,1
15th Match,03 April 2025,Eden Gardens,Kolkata,SRH,field,2,SRH,KKR,Klaasen,Narine,12,6,1
15th Match,03 April 2025,Eden Gardens,Kolkata,SRH,field,2,SRH,KKR,Klaasen,Harshit Rana,13,1,1
15th Match,03 April 2025,Eden Gardens,Kolkata,SRH,field,2,SRH,KKR,Cummins,Harshit Rana,13,2,•
15th Match,03 April 2025,Eden Gardens,Kolkata,SRH,field,2,SRH,KKR,Cummins,Harshit Rana,13,3,•
15th Match,03 April 2025,Eden Gardens,Kolkata,SRH,field,2,SRH,KKR,Cummins,Harshit Rana,13,4,4
15th Match,03 April 2025,Eden Gardens,Kolkata,SRH,field,2,SRH,KKR,Cummins,Harshit Rana,13,5,1
15th Match,03 April 2025,Eden Gardens,Kolkata,SRH,field,2,SRH,KKR,Klaasen,Harshit Rana,13,6,1
15th Match,03 April 2025,Eden Gardens,Kolkata,SRH,field,2,SRH,KKR,Klaasen,Narine,14,1,6
15th Match,03 April 2025,Eden Gardens,Kolkata,SRH,field,2,SRH,KKR,Klaasen,Narine,14,2,6
15th Match,03 April 2025,Eden Gardens,Kolkata,SRH,field,2,SRH,KKR,Klaasen,Narine,14,3,•
15th Match,03 April 2025,Eden Gardens,Kolkata,SRH,field,2,SRH,KKR,Klaasen,Narine,14,4,1lb
15th Match,03 April 2025,Eden Gardens,Kolkata,SRH,field,2,SRH,KKR,Cummins,Narine,14,5,1
15th Match,03 April 2025,Eden Gardens,Kolkata,SRH,field,2,SRH,KKR,Klaasen,Narine,14,6,1
15th Match,03 April 2025,Eden Gardens,Kolkata,SRH,field,2,SRH,KKR,Klaasen,Arora,15,1,4
15th Match,03 April 2025,Eden Gardens,Kolkata,SRH,field,2,SRH,KKR,Klaasen,Arora,15,2,1
15th Match,03 April 2025,Eden Gardens,Kolkata,SRH,field,2,SRH,KKR,Cummins,Arora,15,3,1
15th Match,03 April 2025,Eden Gardens,Kolkata,SRH,field,2,SRH,KKR,Klaasen,Arora,15,4,W
15th Match,03 April 2025,Eden Gardens,Kolkata,SRH,field,2,SRH,KKR,Harshal,Arora,15,5,1
15th Match,03 April 2025,Eden Gardens,Kolkata,SRH,field,2,SRH,KKR,Cummins,Arora,15,6,1
